id,text,stance,Novelty_Quora,Emotion_Label,com_femotion
1.25E+18,the paper that triggered the trump administrations obsession with hydroxychloroquine as a treatment for infection with the novel coronavirus has received a statement of concern from the society that publishes the journal in which the work,1,0,1,1
1.25E+18,tony boselli talks about his covid19 battle  wfan sports radio 66am 1019fm offensive lineman tony bosellis interview with boomer esiason where he discusses how hydroxychloroquine and azithromycin helped him recover from the coronavirus,2,1,1,1
1.25E+18,novartis trends as trump accused of pushing unproven use of hydroxychloroquine made by pharmaceutical company,1,0,1,1
1.25E+18,opinion stop restricting doctors from prescribing hydroxychloroquine to patients and you will reduce the need for hospitalizations and maybe even reduce the deaths michigan just announced widespread access seems to work in california,2,1,1,1
1.25E+18,tony boselli talks about his covid19 battle  wfan sports radio 66am 1019fm offensive lineman tony bosellis interview with boomer esiason where he discusses how hydroxychloroquine and azithromycin helped him recover from the coronavirus,2,1,1,1
1.25E+18,used for decades safely in the right population for the right indication for all we know hydroxychloroquine worsens the natural course of covid 19 disease,1,0,1,0
1.25E+18,tony boselli talks about his covid19 battle  wfan sports radio 66am 1019fm offensive lineman tony bosellis interview with boomer esiason where he discusses how hydroxychloroquine and azithromycin helped him recover from the coronavirus,2,1,1,1
1.25E+18,pty 040620 1109 covid19 symptoms relief aproved medication hydroxychloroquine with azithromycin what does us have to loose us will have 90 less deaths these will get us back to work sooner,2,1,1,1
1.25E+18,paid 12 m to michael cohen for access to trump in 201718 and trump accused of pushing unproven use of hydroxychloroquine,1,0,1,0
1.25E+18,eat a wuhan bat and refuse hydrochloroquine,2,1,1,1
1.25E+18,just asked about hydroxychloroquine use in ny anecdotally it has been positive he said but cautioned that more time and data is needed to conclude that it is indeed effective as a therapy for wuhanvirus cuomobriefing covid19 chinesevirus,1,1,0,0
1.25E+18,the fraud saying we didnt lose a life we couldnt save  how many lives were potentially lost because your executive order scared doctors from prescribing hydroxychloroquine  covid19,2,1,1,1
1.25E+18,researchers warn possible coronavirus treatment hydroxychloroquine may be toxic when combined with diabetes drug metformin,1,0,1,1
1.25E+18,were a week away from hydroxychloroquine shortage in canada and we need more for covid patients from the incompetent federal government,2,1,1,1
1.25E+18,pty 040620 1109 covid19 symptoms relief aproved medication hydroxychloroquine with azithromycin what does us have to loose us will have 90 less deaths these will get us back to work sooner,2,1,1,1
1.25E+18,would love to read the study that shows 75 of doctors agree that hydroxychloroquine amp zithromax are an effective treatment for covid19 please share the link im going to go on a limb and say you cant produce one as this statement is bs,1,1,1,1
1.25E+18,tony boselli talks about his covid19 battle  wfan sports radio 66am 1019fm offensive lineman tony bosellis interview with boomer esiason where he discusses how hydroxychloroquine and azithromycin helped him recover from the coronavirus,2,1,1,1
1.25E+18,waiting for cnn journalists to hammer about false hope of hydroxychloroquine they wont  the fakenewsmedia will not concede  is right again  cnnsucks trump2020landslide covid19,2,1,0,0
1.25E+18,pty 040620 1109 covid19 symptoms relief aproved medication hydroxychloroquine with azithromycin what does us have to loose us will have 90 less deaths these will get us back to work sooner,2,1,1,1
1.25E+18,hydroxychloroquine maker paid michael cohen for trump access  law amp crime,1,0,0,0
1.25E+18,la doctor seeing success with hydroxychloroquine to treat covid19 via,2,1,0,0
1.25E+18,hydroxychloroquine can shorten time to recovery in covid19 study,2,1,0,0
1.25E+18,it is time to publish a reopen date for florida the models are proving to be wild exaggerations and hydroxychloroquine is working,2,1,1,1
1.25E+18,tony boselli talks about his covid19 battle  wfan sports radio 66am 1019fm offensive lineman tony bosellis interview with boomer esiason where he discusses how hydroxychloroquine and azithromycin helped him recover from the coronavirus,2,1,1,1
1.25E+18,among the drugs being tested for covid19 in china is chloroquine which was reported on feb 4 2020 to inhibit severe acute respiratory syndrome coronavirus 2 in vitro the drug was included in the sixth version of the covid19 treatment guidelines by peoples republic of china,2,1,1,1
1.25E+18,la doctor seeing success with hydroxychloroquine to treat covid19 ,2,1,0,0
1.25E+18,he took trumps hydroxychloroquine and recovered in 24 hours  amazing ,2,1,0,0
1.25E+18,its not one doctor who is saying this  if you had been paying attention then you would know doctors eg researcher dr didier raoult and nations around the world have all been reporting great success in treating the wuhanvirus with chloroquine and zpack,2,1,1,1
1.25E+18,tony boselli talks about his covid19 battle  wfan sports radio 66am 1019fm offensive lineman tony bosellis interview with boomer esiason where he discusses how hydroxychloroquine and azithromycin helped him recover from the coronavirus,2,1,1,1
1.25E+18,hey queen a survey of over 6200 physicians from 30 countries cites hydrochloroquine as the bestleading option for treating coronavirus,2,1,1,1
1.25E+18,why look little tony fauci and bill gates are both part of the global vaccination plan  maybe this is why they dont want a nonvaccine answer covid19 hydroxychloroquine coronaviruspandemic,2,1,1,1
1.25E+18,also dr fauci used chloroquine to cure mers coronavirus in 2013,2,1,1,1
1.25E+18,he had ties to bill gates vaccine why be keeps pushing vaccines he stands to make the hydrochloroquine cocktail regimen 20,2,1,1,1
1.25E+18,its actually journalists that have been responsible for covering up the ccps crimes gleefully spread the lie that masks and hydroxychloroquine dont work and slandered everyone who disagreed as conspiracy theorists,2,1,1,1
1.25E+18,the bottom line is we have a proven cure for the coronavirus hydroxychloroquine facts are facts and the truth is the truth just because you dont believe it or like it makes no difference it is still going to work,2,1,1,1
1.25E+18,the bottom line is we have a proven cure for the coronavirus hydroxychloroquine facts are facts and the truth is the truth just because you dont believe it or like it makes no difference it is still going to work,2,1,1,1
1.25E+18,gates is funding coronavirus vaccine candidates that would compete with chloroquine and dr faucis agency is copartnering on the project,2,1,1,1
1.25E+18,interesting choice of word gt parasite covid19 has markers that make it act parasitical allowing hydroxychloroquine quinine ivermectin completely effective at eradicating this virus,2,1,0,1
1.25E+18,hydroxychloroquine rated most effective therapy by doctors for coronavirus global survey,2,1,1,1
1.25E+18,who gives a damn if our great journalists said it was trumps fantasies   who else hates them as much as i do i think they are ugly rats doctors rate hydroxychloroquine most effective coronavirus treatment,2,1,1,1
1.25E+18,democrats are rooting for the virus rootingforthevirus covid19 reopenamerica hydroxychloroquine,2,1,0,0
1.25E+18,flashback dr fauci downplayed hydroxychloroquine 2 weeks ago  now considered most effective therapy for covid19 by global survey of doctors via,2,1,1,1
1.25E+18,chloroquine and hyrdoxychloroquine which have been authorized to use to treat patients withcovid19 both have a number of negative interactions with a host of other types of medication including some opioids heart medications andantibiotics,1,0,0,0
1.25E+18,flashback dr fauci downplayed hydroxychloroquine 2 weeks ago  now considered most effective therapy for covid19 by global survey of doctors via,2,1,1,1
1.25E+18,breaking covid19 drug research study shows that hydroxychloroquine and azithromycin has no effect on covid19 patients no better than a dangerous placebo  thailand medical news covid19nl  chloroquine fails,1,0,1,0
1.25E+18,hydroxychloroquine rated most effective therapy by doctors for coronavirus global survey,2,1,1,1
1.25E+18,please listen now 3 international studies find chloroquine with azithromycin shows 100 success rate in treating coronavirus in 6 days please tell the hospitals to save the dying patients please send message to hospitals,2,1,0,1
1.25E+18,the bottom line is we have a proven cure for the coronavirus hydroxychloroquine facts are facts and the truth is the truth just because you dont believe it or like it makes no difference it is still going to work,2,1,1,1
